,Unnamed: 0,Age,Job,Credit amount,Duration,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_gambling,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Sex_male,Housing_own,Housing_rent,Savings_moderate,Savings_quite rich,Savings_rich,Risk_bad,Check_moderate,Check_quite rich,Check_rich,Age_cat_Young,Age_cat_Adult,Age_cat_Senior
1138,1138,36,2,7.687538766201629,30,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1139,1139,65,0,7.001245622069476,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1140,1140,43,2,8.308199063206446,24,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
1141,1141,53,2,6.678342114654332,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1142,1142,34,2,7.946263643580541,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1143,1143,23,2,9.659630959624376,48,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1144,1144,34,3,8.796943893541737,36,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1145,1145,40,2,8.964951211714654,28,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1146,1146,43,3,7.80057265467065,27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1147,1147,46,2,7.511524648390866,15,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1148,1148,38,1,7.682943169878292,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1149,1149,34,2,8.66561319653451,36,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1150,1150,29,2,7.063903961472068,18,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1151,1151,31,3,9.099073559547596,36,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1152,1152,28,3,7.8655717576847906,21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1153,1153,35,2,7.3727463664043285,12,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1154,1154,33,1,7.689828668736484,15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1155,1155,42,2,8.331586243630754,18,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1156,1156,43,2,7.872836175025724,16,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1157,1157,44,2,8.156223323194624,20,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1158,1158,42,2,9.256937657352966,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1159,1159,40,2,7.234177179749849,15,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1160,1160,36,3,7.15305163493748,24,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1161,1161,20,3,7.009408932708637,12,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1162,1162,24,1,8.232971790593437,21,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1163,1163,27,2,8.219056661060598,36,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1164,1164,46,1,8.187021067343505,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1165,1165,33,1,8.069342366811636,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1166,1166,34,2,8.401557847817314,36,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1167,1167,25,1,8.462948176563842,24,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1168,1168,25,2,8.003363058629947,30,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1169,1169,28,2,7.669495251007694,11,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1170,1170,31,2,8.058643712215618,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1171,1171,32,3,9.82140944150052,48,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
1172,1172,32,2,7.954372272531867,10,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1173,1173,68,3,9.608847999516849,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1174,1174,33,2,7.765993079407675,24,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
1175,1175,39,3,8.11522197256233,24,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1176,1176,28,2,7.504942068396171,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1177,1177,37,3,9.453208116138121,48,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
1178,1178,22,2,7.2196420401307355,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1179,1179,30,2,7.601901959875166,12,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1180,1180,55,2,8.835210463664092,24,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1181,1181,46,2,6.546785410760524,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1182,1182,21,2,6.955592608396297,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1183,1183,39,2,9.239607869656751,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1184,1184,58,2,7.532088143541722,30,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1185,1185,43,1,7.203405521083095,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1186,1186,24,1,7.465655310134056,24,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1187,1187,22,2,7.4205789054108005,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1188,1188,30,2,7.1098794630722715,9,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1189,1189,42,2,6.257667587882639,12,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
1190,1190,23,2,7.311886164077165,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1191,1191,30,3,7.5595594960077,30,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0
1192,1192,28,1,6.61338421837956,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1193,1193,30,3,7.631916513071252,6,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1194,1194,42,2,8.746398334109042,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1195,1195,46,3,8.830835365537549,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1196,1196,45,3,8.168202930236053,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1197,1197,31,1,7.343426229147367,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1198,1198,31,2,6.834108738813838,24,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1199,1199,42,1,7.282761179605593,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1200,1200,46,2,7.520234556474628,15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1201,1201,30,2,9.03097444300786,48,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1202,1202,30,2,8.116417072794205,24,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1203,1203,38,3,7.958227192322312,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1204,1204,43,1,7.334981878871814,18,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1205,1205,31,2,8.19450550976564,24,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
1206,1206,40,0,8.185907481482324,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1207,1207,24,2,7.6708948313621175,36,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1208,1208,28,2,8.321907968230423,24,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
1209,1209,26,3,9.30328411761892,36,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1210,1210,29,2,7.545918151209323,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1211,1211,57,3,7.115582126184454,24,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1212,1212,49,1,8.204124932574041,30,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1213,1213,37,1,7.050989447068045,9,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1214,1214,45,1,8.295548516225763,28,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1215,1215,30,2,8.029107054619736,24,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1216,1216,30,2,7.461640392208575,6,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1217,1217,47,2,7.763446388727362,21,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1218,1218,29,2,8.176391596633795,15,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1219,1219,35,2,7.781973234434385,24,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
1220,1220,22,1,6.118097198041348,6,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1221,1221,26,2,7.44716835960004,30,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1222,1222,23,1,7.832014180505469,27,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0
1223,1223,54,3,8.1797604936999,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1224,1224,29,2,8.8771028978649,42,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1225,1225,40,1,8.278682162970906,11,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1226,1226,22,2,7.322510433997394,15,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
1227,1227,43,1,8.9082888855571,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1228,1228,29,0,7.084226422097916,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1229,1229,36,2,8.89521858376562,60,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1230,1230,33,2,7.9483852851118995,30,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1231,1231,57,1,7.1372784372603855,24,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1232,1232,64,2,6.6240652277998935,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1233,1233,42,2,7.794411205726601,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1234,1234,47,1,7.839131648274333,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1235,1235,25,2,7.142036574706803,15,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
1236,1236,49,2,9.034318927730707,30,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
1237,1237,33,3,8.485496104672983,48,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1238,1238,28,3,7.980365765111246,21,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
1239,1239,26,2,9.015419779605713,36,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1240,1240,30,1,7.614805364711073,24,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1241,1241,25,2,7.267525427828172,15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1242,1242,33,2,8.746557354543503,42,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
1243,1243,64,2,7.25063551189868,13,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1244,1244,29,3,8.791638037085997,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1245,1245,48,1,7.463363045520021,24,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1246,1246,37,1,8.178919332848396,12,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1247,1247,34,1,7.358193752733032,15,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1248,1248,23,1,7.568379267836522,18,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1249,1249,30,3,8.28374674710613,36,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1250,1250,50,2,7.779048644925556,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1251,1251,31,1,7.459338895220296,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1252,1252,40,3,8.257644958208228,30,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1253,1253,38,2,6.6895992691789665,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1254,1254,23,2,7.520234556474628,45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1255,1255,27,2,8.428580533059634,45,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
